,Event Type,Event Created,Object Id,Id,IsDeleted,AccountId,IsPrivate,Name,Description,StageName,Amount,Probability,ExpectedRevenue,TotalOpportunityQuantity,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,FiscalQuarter,FiscalYear,Fiscal,LastViewedDate,LastReferencedDate,SyncedQuoteId,ContractId,HasOpenActivity,HasOverdueTask,Bonus_Points_Used__c,Bonus_Points__c,DocumentLink_Record_Type__c,DocumentLink_Subject__c,DocumentLink__c,Online_Quote_URL__c,Quote_Status__c,Rollover_Points_Used__c,Tasks_Purchased_All_Orders__c,ID_SF_Migration_Opportunity__c,Points_Estimate__c,Contact__c,SBQQ__AmendedContract__c,Current_Point_Balance__c,Opportunity_ID__c,Project_Opportunity__c,Add_Contingency__c,Opportunity_Lookup__c,Points_assigned_to_Projects__c,Billing_Contact__c,Billing_Date__c,Contingency_Points__c,Contingency_Received__c,Delegated_Points_Received__c,Delegated_Points__c,Freeze_Period__c,Notes_for_Delegated_Points_Received__c,Notes_for_Delegated_Points__c,Percentage_Formula__c,Points_Logged__c,Points_Plan__c,Points_Purchased__c,Rollover_Points__c,SBQQ__Contracted__c,Two_Week__c,Un_Freeze_Date__c,Unassigned_Project_Points__c,SBQQ__CreateContractedPrices__c,SBQQ__OrderGroupID__c,SBQQ__Ordered__c,SBQQ__PrimaryQuote__c,SBQQ__QuotePricebookId__c,SBQQ__Renewal__c,SBQQ__RenewedContract__c,attributes.type,attributes.url,date,_id
269,updated,2022-06-03T16:00:40.691Z,0068Z00001Wj3isQAB,0068Z00001Wj3isQAB,False,0018Z00002Ye1yGQAR,False,Mindful Learning Houston- New Wordpress Website Design,,Proposal/Price Quote,1497.0,75.0,1122.75,1.0,2022-06-17,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-06-03T16:00:06.000+0000,0051U000006prvDQAQ,2022-06-03T16:00:40.000+0000,0051U000006prvDQAQ,2022-06-03T16:00:40.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001Wj3is,Presented,,0.0,,,0038Z00002qQQtGQAW,,,0068Z00001Wj3isQAB,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001Wj3isQAB,1654272042306.0,62e84ff10b93022bfa43cd4c
270,updated,2022-06-03T16:01:14.331Z,0068Z00001Wj3isQAB,0068Z00001Wj3isQAB,False,0018Z00002Ye1yGQAR,False,Mindful Learning Houston- New Wordpress Website Design,,Proposal/Price Quote,2494.0,75.0,1870.5,2.0,2022-06-17,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-06-03T16:00:06.000+0000,0051U000006prvDQAQ,2022-06-03T16:01:14.000+0000,0051U000006prvDQAQ,2022-06-03T16:01:14.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001Wj3is,Presented,,0.0,,,0038Z00002qQQtGQAW,,,0068Z00001Wj3isQAB,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001Wj3isQAB,1654272075828.0,62e84ff10b93022bfa43cd4d
271,updated,2022-06-03T16:01:14.328Z,0068Z00001Wj3isQAB,0068Z00001Wj3isQAB,False,0018Z00002Ye1yGQAR,False,Mindful Learning Houston- New Wordpress Website Design,,Proposal/Price Quote,2494.0,75.0,1870.5,2.0,2022-06-17,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-06-03T16:00:06.000+0000,0051U000006prvDQAQ,2022-06-03T16:01:14.000+0000,0051U000006prvDQAQ,2022-06-03T16:01:14.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001Wj3is,Presented,,0.0,,,0038Z00002qQQtGQAW,,,0068Z00001Wj3isQAB,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001Wj3isQAB,1654272076484.0,62e84ff10b93022bfa43cd4e
272,updated,2022-06-03T16:01:36.055Z,0068Z00001Wj3isQAB,0068Z00001Wj3isQAB,False,0018Z00002Ye1yGQAR,False,Mindful Learning Houston- New Wordpress Website Design,,Proposal/Price Quote,3491.0,75.0,2618.25,3.0,2022-06-17,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-06-03T16:00:06.000+0000,0051U000006prvDQAQ,2022-06-03T16:01:35.000+0000,0051U000006prvDQAQ,2022-06-03T16:01:35.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001Wj3is,Presented,,0.0,,,0038Z00002qQQtGQAW,,,0068Z00001Wj3isQAB,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001Wj3isQAB,1654272097625.0,62e84ff10b93022bfa43cd4f
273,updated,2022-06-03T16:01:36.058Z,0068Z00001Wj3isQAB,0068Z00001Wj3isQAB,False,0018Z00002Ye1yGQAR,False,Mindful Learning Houston- New Wordpress Website Design,,Proposal/Price Quote,3491.0,75.0,2618.25,3.0,2022-06-17,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-06-03T16:00:06.000+0000,0051U000006prvDQAQ,2022-06-03T16:01:35.000+0000,0051U000006prvDQAQ,2022-06-03T16:01:35.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001Wj3is,Presented,,0.0,,,0038Z00002qQQtGQAW,,,0068Z00001Wj3isQAB,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001Wj3isQAB,1654272097902.0,62e84ff10b93022bfa43cd50
274,updated,2022-06-03T16:01:50.368Z,0068Z00001Wj3isQAB,0068Z00001Wj3isQAB,False,0018Z00002Ye1yGQAR,False,Mindful Learning Houston- New Wordpress Website Design,,Proposal/Price Quote,4488.0,75.0,3366.0,4.0,2022-06-17,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-06-03T16:00:06.000+0000,0051U000006prvDQAQ,2022-06-03T16:01:50.000+0000,0051U000006prvDQAQ,2022-06-03T16:01:50.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001Wj3is,Presented,,0.0,,,0038Z00002qQQtGQAW,,,0068Z00001Wj3isQAB,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001Wj3isQAB,1654272111600.0,62e84ff10b93022bfa43cd51
275,updated,2022-06-03T16:01:50.366Z,0068Z00001Wj3isQAB,0068Z00001Wj3isQAB,False,0018Z00002Ye1yGQAR,False,Mindful Learning Houston- New Wordpress Website Design,,Proposal/Price Quote,4488.0,75.0,3366.0,4.0,2022-06-17,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-06-03T16:00:06.000+0000,0051U000006prvDQAQ,2022-06-03T16:01:50.000+0000,0051U000006prvDQAQ,2022-06-03T16:01:50.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001Wj3is,Presented,,0.0,,,0038Z00002qQQtGQAW,,,0068Z00001Wj3isQAB,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001Wj3isQAB,1654272111889.0,62e84ff10b93022bfa43cd52
276,updated,2022-06-03T16:02:05.943Z,0068Z00001Wj3isQAB,0068Z00001Wj3isQAB,False,0018Z00002Ye1yGQAR,False,Mindful Learning Houston- New Wordpress Website Design,,Proposal/Price Quote,5485.0,75.0,4113.75,5.0,2022-06-17,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-06-03T16:00:06.000+0000,0051U000006prvDQAQ,2022-06-03T16:02:05.000+0000,0051U000006prvDQAQ,2022-06-03T16:02:05.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001Wj3is,Presented,,0.0,,,0038Z00002qQQtGQAW,,,0068Z00001Wj3isQAB,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001Wj3isQAB,1654272126773.0,62e84ff10b93022bfa43cd53
277,updated,2022-06-03T16:02:05.941Z,0068Z00001Wj3isQAB,0068Z00001Wj3isQAB,False,0018Z00002Ye1yGQAR,False,Mindful Learning Houston- New Wordpress Website Design,,Proposal/Price Quote,5485.0,75.0,4113.75,5.0,2022-06-17,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-06-03T16:00:06.000+0000,0051U000006prvDQAQ,2022-06-03T16:02:05.000+0000,0051U000006prvDQAQ,2022-06-03T16:02:05.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001Wj3is,Presented,,0.0,,,0038Z00002qQQtGQAW,,,0068Z00001Wj3isQAB,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001Wj3isQAB,1654272127013.0,62e84ff10b93022bfa43cd54
278,updated,2022-06-03T16:02:18.421Z,0068Z00001Wj3isQAB,0068Z00001Wj3isQAB,False,0018Z00002Ye1yGQAR,False,Mindful Learning Houston- New Wordpress Website Design,,Proposal/Price Quote,6482.0,75.0,4861.5,6.0,2022-06-17,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-06-03T16:00:06.000+0000,0051U000006prvDQAQ,2022-06-03T16:02:18.000+0000,0051U000006prvDQAQ,2022-06-03T16:02:18.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001Wj3is,Presented,,0.0,,,0038Z00002qQQtGQAW,,,0068Z00001Wj3isQAB,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001Wj3isQAB,1654272139676.0,62e84ff10b93022bfa43cd55
279,updated,2022-06-03T16:02:18.423Z,0068Z00001Wj3isQAB,0068Z00001Wj3isQAB,False,0018Z00002Ye1yGQAR,False,Mindful Learning Houston- New Wordpress Website Design,,Proposal/Price Quote,6482.0,75.0,4861.5,6.0,2022-06-17,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-06-03T16:00:06.000+0000,0051U000006prvDQAQ,2022-06-03T16:02:18.000+0000,0051U000006prvDQAQ,2022-06-03T16:02:18.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001Wj3is,Presented,,0.0,,,0038Z00002qQQtGQAW,,,0068Z00001Wj3isQAB,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001Wj3isQAB,1654272139908.0,62e84ff10b93022bfa43cd56
280,created,2022-06-06T15:47:20.763Z,0068Z00001WjDOoQAN,0068Z00001WjDOoQAN,False,0011U00001Tigr0QAB,False,Full Span Website Design,,Proposal/Price Quote,,75.0,,,2022-06-20,,,,False,False,Pipeline,Pipeline,,False,,0051U000006prvDQAQ,2022-06-06T15:47:19.000+0000,0051U000006prvDQAQ,2022-06-06T15:47:19.000+0000,0051U000006prvDQAQ,2022-06-06T15:47:19.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WjDOo,Presented,,0.0,,,0031U00001Uds6OQAR,,,0068Z00001WjDOoQAN,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WjDOoQAN,1654530441617.0,62e84ff10b93022bfa43cd57
281,updated,2022-06-06T15:47:34.990Z,0068Z00001WjDOoQAN,0068Z00001WjDOoQAN,False,0011U00001Tigr0QAB,False,Full Span Website Design,,Proposal/Price Quote,,75.0,,,2022-06-20,,,,False,False,Pipeline,Pipeline,,False,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-06-06T15:47:19.000+0000,0051U000006prvDQAQ,2022-06-06T15:47:34.000+0000,0051U000006prvDQAQ,2022-06-06T15:47:34.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WjDOo,Presented,,0.0,,,0031U00001Uds6OQAR,,,0068Z00001WjDOoQAN,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WjDOoQAN,1654530456267.0,62e84ff10b93022bfa43cd58
282,updated,2022-06-06T15:48:04.034Z,0068Z00001WjDOoQAN,0068Z00001WjDOoQAN,False,0011U00001Tigr0QAB,False,Full Span Website Design,,Proposal/Price Quote,1497.0,75.0,1122.75,1.0,2022-06-20,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-06-06T15:47:19.000+0000,0051U000006prvDQAQ,2022-06-06T15:48:03.000+0000,0051U000006prvDQAQ,2022-06-06T15:48:03.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WjDOo,Presented,,0.0,,,0031U00001Uds6OQAR,,,0068Z00001WjDOoQAN,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WjDOoQAN,1654530485059.0,62e84ff10b93022bfa43cd59
283,updated,2022-06-06T15:48:04.031Z,0068Z00001WjDOoQAN,0068Z00001WjDOoQAN,False,0011U00001Tigr0QAB,False,Full Span Website Design,,Proposal/Price Quote,1497.0,75.0,1122.75,1.0,2022-06-20,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-06-06T15:47:19.000+0000,0051U000006prvDQAQ,2022-06-06T15:48:03.000+0000,0051U000006prvDQAQ,2022-06-06T15:48:03.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WjDOo,Presented,,0.0,,,0031U00001Uds6OQAR,,,0068Z00001WjDOoQAN,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WjDOoQAN,1654530485247.0,62e84ff10b93022bfa43cd5a
284,deleted,2022-06-06T15:49:54.618Z,0068Z00001WjDOoQAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654530595405.0,62e84ff10b93022bfa43cd5b
285,created,2022-06-08T00:02:59.463Z,0068Z00001WjLRDQA3,0068Z00001WjLRDQA3,False,0011U00001hLiWBQA0,False,Bookkeeping Pre-Built,,Proposal/Price Quote,,75.0,,,2022-06-14,,,,False,False,Pipeline,Pipeline,,False,,0051U000004IhG0QAK,2022-06-08T00:02:58.000+0000,0051U000004IhG0QAK,2022-06-08T00:02:58.000+0000,0051U000004IhG0QAK,2022-06-08T00:02:58.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WjLRD,Presented,,0.0,,,0031U00001wouRrQAI,,,0068Z00001WjLRDQA3,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-7.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WjLRDQA3,1654646580485.0,62e84ff10b93022bfa43cd5c
286,created,2022-06-08T00:02:59.461Z,0068Z00001WjLRDQA3,0068Z00001WjLRDQA3,False,0011U00001hLiWBQA0,False,Bookkeeping Pre-Built,,Proposal/Price Quote,,75.0,,,2022-06-14,,,,False,False,Pipeline,Pipeline,,False,,0051U000004IhG0QAK,2022-06-08T00:02:58.000+0000,0051U000004IhG0QAK,2022-06-08T00:02:58.000+0000,0051U000004IhG0QAK,2022-06-08T00:02:58.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WjLRD,Presented,,0.0,,,0031U00001wouRrQAI,,,0068Z00001WjLRDQA3,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-7.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WjLRDQA3,1654646580586.0,62e84ff10b93022bfa43cd5d
287,updated,2022-06-08T00:03:08.984Z,0068Z00001WjLRDQA3,0068Z00001WjLRDQA3,False,0011U00001hLiWBQA0,False,Bookkeeping Pre-Built,,Proposal/Price Quote,,75.0,,,2022-06-14,,,,False,False,Pipeline,Pipeline,,False,01s1U000000ZwxwQAC,0051U000004IhG0QAK,2022-06-08T00:02:58.000+0000,0051U000004IhG0QAK,2022-06-08T00:03:08.000+0000,0051U000004IhG0QAK,2022-06-08T00:03:08.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WjLRD,Presented,,0.0,,,0031U00001wouRrQAI,,,0068Z00001WjLRDQA3,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-7.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WjLRDQA3,1654646590559.0,62e84ff10b93022bfa43cd5e
288,updated,2022-06-08T00:04:36.435Z,0068Z00001WjLRDQA3,0068Z00001WjLRDQA3,False,0011U00001hLiWBQA0,False,Bookkeeping Pre-Built,,Proposal/Price Quote,125.0,75.0,93.75,1.0,2022-06-14,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000004IhG0QAK,2022-06-08T00:02:58.000+0000,0051U000004IhG0QAK,2022-06-08T00:04:36.000+0000,0051U000004IhG0QAK,2022-06-08T00:04:36.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WjLRD,Presented,,0.0,,,0031U00001wouRrQAI,,,0068Z00001WjLRDQA3,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-7.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WjLRDQA3,1654646677368.0,62e84ff10b93022bfa43cd5f
289,created,2022-06-08T20:47:49.562Z,0068Z00001WjPQTQA3,0068Z00001WjPQTQA3,False,0018Z00002XBtPCQA1,False,Kelley Technology Group- Ebook Updated,,Proposal/Price Quote,,75.0,,,2022-06-22,,,,False,False,Pipeline,Pipeline,,False,,0051U000006prvDQAQ,2022-06-08T20:47:49.000+0000,0051U000006prvDQAQ,2022-06-08T20:47:49.000+0000,0051U000006prvDQAQ,2022-06-08T20:47:49.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WjPQT,Presented,,0.0,,,0038Z00002ocOfBQAU,,,0068Z00001WjPQTQA3,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WjPQTQA3,1654721270629.0,62e84ff10b93022bfa43cd60
290,created,2022-06-08T20:47:49.565Z,0068Z00001WjPQTQA3,0068Z00001WjPQTQA3,False,0018Z00002XBtPCQA1,False,Kelley Technology Group- Ebook Updated,,Proposal/Price Quote,,75.0,,,2022-06-22,,,,False,False,Pipeline,Pipeline,,False,,0051U000006prvDQAQ,2022-06-08T20:47:49.000+0000,0051U000006prvDQAQ,2022-06-08T20:47:49.000+0000,0051U000006prvDQAQ,2022-06-08T20:47:49.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WjPQT,Presented,,0.0,,,0038Z00002ocOfBQAU,,,0068Z00001WjPQTQA3,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WjPQTQA3,1654721270655.0,62e84ff10b93022bfa43cd61
291,updated,2022-06-08T20:47:57.664Z,0068Z00001WjPQTQA3,0068Z00001WjPQTQA3,False,0018Z00002XBtPCQA1,False,Kelley Technology Group- Ebook Updated,,Proposal/Price Quote,,75.0,,,2022-06-22,,,,False,False,Pipeline,Pipeline,,False,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-06-08T20:47:49.000+0000,0051U000006prvDQAQ,2022-06-08T20:47:57.000+0000,0051U000006prvDQAQ,2022-06-08T20:47:57.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WjPQT,Presented,,0.0,,,0038Z00002ocOfBQAU,,,0068Z00001WjPQTQA3,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WjPQTQA3,1654721278740.0,62e84ff10b93022bfa43cd62
292,updated,2022-06-08T20:48:27.311Z,0068Z00001WjPQTQA3,0068Z00001WjPQTQA3,False,0018Z00002XBtPCQA1,False,Kelley Technology Group- Ebook Updated,,Proposal/Price Quote,195.0,75.0,146.25,1.0,2022-06-22,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-06-08T20:47:49.000+0000,0051U000006prvDQAQ,2022-06-08T20:48:27.000+0000,0051U000006prvDQAQ,2022-06-08T20:48:27.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WjPQT,Presented,,0.0,,,0038Z00002ocOfBQAU,,,0068Z00001WjPQTQA3,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WjPQTQA3,1654721308302.0,62e84ff10b93022bfa43cd63
293,updated,2022-06-08T20:48:27.313Z,0068Z00001WjPQTQA3,0068Z00001WjPQTQA3,False,0018Z00002XBtPCQA1,False,Kelley Technology Group- Ebook Updated,,Proposal/Price Quote,195.0,75.0,146.25,1.0,2022-06-22,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-06-08T20:47:49.000+0000,0051U000006prvDQAQ,2022-06-08T20:48:27.000+0000,0051U000006prvDQAQ,2022-06-08T20:48:27.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WjPQT,Presented,,0.0,,,0038Z00002ocOfBQAU,,,0068Z00001WjPQTQA3,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WjPQTQA3,1654721308703.0,62e84ff10b93022bfa43cd64
294,updated,2022-06-08T20:49:28.731Z,0068Z00001WjPQTQA3,0068Z00001WjPQTQA3,False,0018Z00002XBtPCQA1,False,Kelley Technology Group- Ebook Updated,,Proposal/Price Quote,442.0,75.0,331.5,2.0,2022-06-22,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-06-08T20:47:49.000+0000,0051U000006prvDQAQ,2022-06-08T20:49:28.000+0000,0051U000006prvDQAQ,2022-06-08T20:49:28.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WjPQT,Presented,,0.0,,,0038Z00002ocOfBQAU,,,0068Z00001WjPQTQA3,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WjPQTQA3,1654721370277.0,62e84ff10b93022bfa43cd65
295,updated,2022-06-08T20:49:28.728Z,0068Z00001WjPQTQA3,0068Z00001WjPQTQA3,False,0018Z00002XBtPCQA1,False,Kelley Technology Group- Ebook Updated,,Proposal/Price Quote,442.0,75.0,331.5,2.0,2022-06-22,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-06-08T20:47:49.000+0000,0051U000006prvDQAQ,2022-06-08T20:49:28.000+0000,0051U000006prvDQAQ,2022-06-08T20:49:28.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WjPQT,Presented,,0.0,,,0038Z00002ocOfBQAU,,,0068Z00001WjPQTQA3,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WjPQTQA3,1654721370326.0,62e84ff10b93022bfa43cd66
